[-0.226600000000019],trial2_32
[-0.31510000000000105],trial2_33
[-0.3171999999999855],trial2_34
[-0.28249999999999886],trial2_35
[-0.31100000000000705],trial2_36
[-0.3761000000000081],trial2_37
[-0.35139999999998395],trial2_38
[-0.36830000000000496],trial2_39
[-0.4866000000000099],trial2_40
[-0.5057999999999936],trial2_41
[-0.463799999999992],trial2_42
[-0.505500000000012],trial2_43
[-0.5560999999999865],trial2_44
[-0.8006000000000029],trial2_45
[-0.796999999999997],trial2_46
[-0.898600000000016],trial2_47
[-1.0216999999999814],trial2_48
[-0.9240000000000066],trial2_49
[-1.258499999999998],trial2_50
[-1.5468000000000188],trial2_51
[-1.7059999999999889],trial2_52
[-1.998899999999992],trial2_53
[-2.0216000000000065],trial2_54
[-2.3156999999999925],trial2_55
[-3.4043000000000063],trial2_56
[-3.7098000000000013],trial2_57
[-5.044299999999993],trial2_58
[-6.75630000000001],trial2_59
[-4.908299999999997],trial2_60
[-5.896000000000001],trial2_61
[-4.6236999999999995],trial2_62
[-5.286100000000005],trial2_63
[-4.045199999999994],trial2_64
[-3.5748800000000074],trial2_65
[-3.111319999999992],trial2_66
[-3.0298000000000087],trial2_67
[-2.296599999999998],trial2_68
[-1.5126599999999968],trial2_69
[-0.9433800000000048],trial2_70
[-0.5468199999999968],trial2_71
[0.024299999999996658],trial2_72
[0.7534500000000008],trial2_73
[1.4741500000000087],trial2_74
[1.8374699999999962],trial2_75
[0.1859100000000069],trial2_76
[-1.6708600000000047],trial2_77
[-1.7882600000000082],trial2_78
[-1.162319999999994],trial2_79
[-1.0936999999999983],trial2_80
[-0.644919999999999],trial2_81
[-0.4225899999999996],trial2_82
[-0.20667000000000257],trial2_83
[0.029009999999999536],trial2_84
[0.2652400000000057],trial2_85
[0.46339999999999293],trial2_86
[0.6734500000000025],trial2_87
[0.8831100000000021],trial2_88
[1.1007699999999971],trial2_89
[1.3401099999999957],trial2_90
[1.5281000000000091],trial2_91
[2.618549999999999],trial2_92
[3.9827299999999894],trial2_93
[3.0706300000000084],trial2_94
[2.2983899999999977],trial2_95
[1.385069999999999],trial2_96
[1.0991400000000056],trial2_97
[0.35419999999999163],trial2_98
[-0.04070000000000107],trial2_99
[-0.4303999999999917],trial2_100
[-0.845799999999997],trial2_101
[-1.2562500000000085],trial2_102
[-1.7247299999999939],trial2_103
[-2.8267900000000026],trial2_104
[-3.409549999999996],trial2_105
[-4.364940000000004],trial2_106
[-4.551689999999994],trial2_107
[-5.122010000000003],trial2_108
[-7.068989999999999],trial2_109
[-6.225800000000007],trial2_110
[-5.280119999999997],trial2_111
[-4.343290000000003],trial2_112
[-3.5314499999999995],trial2_113
[-3.599879999999999],trial2_114
[-2.1792599999999993],trial2_115
[-2.065429999999999],trial2_116
[-1.389479999999999],trial2_117
[-1.0383199999999988],trial2_118
[-0.9083100000000002],trial2_119
[-0.613820000000004],trial2_120
[-0.2790899999999965],trial2_121
[-0.01905000000000001],trial2_122
[0.2289699999999968],trial2_123
[0.39961999999999875],trial2_124
[0.6178099999999986],trial2_125
[0.8758300000000006],trial2_126
[1.1905500000000018],trial2_127
[1.3834300000000042],trial2_128
[2.2972599999999943],trial2_129
[2.2024299999999997],trial2_130
[2.610200000000006],trial2_131
[3.8399499999999946],trial2_132
[2.13382],trial2_133
[1.9384800000000055],trial2_134
[1.4906699999999944],trial2_135
[1.0676200000000051],trial2_136
[0.9436999999999998],trial2_137
[0.9532299999999978],trial2_138
[0.8256700000000023],trial2_139
[0.604219999999998],trial2_140
[0.5486900000000006],trial2_141
[0.5812899999999956],trial2_142
[0.5110800000000069],trial2_143
[0.4439599999999899],trial2_144
[0.3740800000000064],trial2_145
[0.31441999999999837],trial2_146
[0.24036999999999864],trial2_147
[0],trial3_5
[-0.020369999999999777],trial3_6
[0.02666000000000679],trial3_7
[0.04957000000000278],trial3_8
[0.06608999999998844],trial3_9
[0.09817999999999927],trial3_10
[0.09148000000000422],trial3_11
[0.1019500000000022],trial3_12
[0.13774999999999693],trial3_13
[0.12614000000000658],trial3_14
[0.13813999999999282],trial3_15
[0.14802000000000248],trial3_16
[0.16676999999999964],trial3_17
[0.18421999999999628],trial3_18
[0.19969000000000392],trial3_19
[0.2224999999999966],trial3_20
[0.25243000000000393],trial3_21
[0.29116000000000497],trial3_22
[0.32424999999999216],trial3_23
[0.3751100000000065],trial3_24
[0.4435399999999987],trial3_25
[0.5385199999999912],trial3_26
[0.6496300000000019],trial3_27
[1.8490600000000086],trial3_28
[2.443559999999991],trial3_29
[1.7133299999999991],trial3_30
[1.4237500000000125],trial3_31
[1.1949199999999962],trial3_32
[0.9513299999999987],trial3_33
[0.7183399999999978],trial3_34
[0.5050800000000066],trial3_35
[0.27567999999999415],trial3_36
[0.05782999999999561],trial3_37
[-0.15926999999999225],trial3_38
[-0.3945099999999968],trial3_39
[-0.7974800000000073],trial3_40
[-0.8797699999999935],trial3_41
[-1.1521200000000107],trial3_42
[-1.357289999999992],trial3_43
[-1.5983499999999964],trial3_44
[-1.840670000000003],trial3_45
[-2.0629399999999976],trial3_46
[-2.271570000000011],trial3_47
[-2.5090199999999925],trial3_48
[-2.6806100000000015],trial3_49
[-2.9081999999999937],trial3_50
[-3.0735700000000037],trial3_51
[-3.095860000000002],trial3_52
[-3.6070100000000025],trial3_53
[-4.866630000000001],trial3_54
[-3.379639999999995],trial3_55
[-3.455450000000006],trial3_56
[-2.7533699999999968],trial3_57
[-2.028109999999998],trial3_58
[-2.1166200000000046],trial3_59
[-1.688449999999996],trial3_60
[-1.304160000000003],trial3_61
[-1.1310199999999995],trial3_62
[-0.9636799999999965],trial3_63
[-0.8368600000000015],trial3_64
[-0.847210000000004],trial3_65
[-0.6057599999999965],trial3_66
[-0.516840000000002],trial3_67
[-0.5081699999999998],trial3_68
[-0.34543000000000035],trial3_69
[-0.27605999999999753],trial3_70
[-0.21204000000000178],trial3_71
[-0.15100999999999942],trial3_72
[-0.09739000000000075],trial3_73
[-0.026629999999997267],trial3_74
[0.04164999999999708],trial3_75
[0.09478999999999971],trial3_76
[0.1994800000000012],trial3_77
[0.21529999999999916],trial3_78
[0.26842000000000255],trial3_79
[0.39947999999999695],trial3_80
[0.3869800000000012],trial3_81
[0.4523099999999971],trial3_82
[0.5182800000000043],trial3_83
[0.5758700000000019],trial3_84
[0.8340499999999977],trial3_85
[0.8699000000000012],trial3_86
[0.8464799999999997],trial3_87
[0.9279599999999988],trial3_88
[1.0429099999999991],trial3_89
[1.1598499999999987],trial3_90
[1.3095600000000047],trial3_91
[1.8074200000000005],trial3_92
[1.9843999999999937],trial3_93
[1.93356],trial3_94
[2.5770400000000038],trial3_95
[2.991749999999996],trial3_96
[3.6600000000000037],trial3_97
[3.2881500000000017],trial3_98
[3.60886],trial3_99
[3.85145],trial3_100
[3.0378199999999964],trial3_101
[2.6797399999999953],trial3_102
[2.3724300000000085],trial3_103
[2.1417900000000003],trial3_104
[1.8900299999999959],trial3_105
[1.7272200000000026],trial3_106
[1.5548100000000034],trial3_107
[1.4062899999999985],trial3_108
[1.5740899999999982],trial3_109
[1.153189999999995],trial3_110
[1.3563900000000046],trial3_111
[0.9534599999999926],trial3_112
[0.8830600000000004],trial3_113
[0.8108800000000116],trial3_114
[0.733159999999998],trial3_115
[0.8127700000000004],trial3_116
[0.6256699999999995],trial3_117
[0.6938099999999991],trial3_118
[0.5246999999999957],trial3_119
[0.5586899999999986],trial3_120
[0.5161200000000008],trial3_121
[0.3826800000000077],trial3_122
[0.20422999999999547],trial3_123
[0.001999999999995339],trial3_124
[0],trial4_5
[-0.10960000000000036],trial4_6
[-0.34429999999998984],trial4_7
[-0.47620000000000573],trial4_8
[-0.5793000000000035],trial4_9
[-0.6696000000000026],trial4_10
[-0.7646999999999906],trial4_11
[-0.882000000000005],trial4_12
[-0.9997999999999934],trial4_13
[-1.1375000000000028],trial4_14
[-1.280699999999996],trial4_15
[-1.5230999999999995],trial4_16
[-1.8418000000000063],trial4_17
[-2.4400499999999994],trial4_18
[-2.616439999999997],trial4_19
[-3.2990800000000036],trial4_20
[-4.295860000000005],trial4_21
[-5.367979999999989],trial4_22
[-7.469220000000007],trial4_23
[-7.430480000000003],trial4_24
[-5.961289999999998],trial4_25
[-4.580999999999996],trial4_26
[-3.4554800000000014],trial4_27
[-2.6017599999999987],trial4_28
[-2.0808600000000013],trial4_29
[-1.9167300000000012],trial4_30
[-1.201830000000001],trial4_31
[-0.8290500000000023],trial4_32
[-0.5417099999999948],trial4_33
[-0.2738700000000023],trial4_34
[-0.0182399999999987],trial4_35
[0.2918200000000013],trial4_36
[0.5345200000000006],trial4_37
[0.8184799999999939],trial4_38
[1.1148700000000034],trial4_39
[1.4781300000000002],trial4_40
[2.3446599999999975],trial4_41
[2.564300000000003],trial4_42
[3.3070999999999984],trial4_43
[4.282890000000002],trial4_44
[5.408910000000006],trial4_45
[9.575739999999996],trial4_46
[11.378699999999995],trial4_47
[7.577840000000009],trial4_48
[8.39976999999999],trial4_49
[5.275100000000009],trial4_50
[4.316800000000001],trial4_51
[3.462999999999994],trial4_52
[2.819999999999993],trial4_53
[2.2127000000000123],trial4_54
[2.028099999999995],trial4_55
[1.331000000000003],trial4_56
[0.9953000000000003],trial4_57
[0.7038999999999902],trial4_58
[0.5233999999999952],trial4_59
[0.16040000000000987],trial4_60
[-0.091700000000003],trial4_61
[-0.31109999999999616],trial4_62
[-0.664599999999993],trial4_63
[-0.9481000000000108],trial4_64
[-1.0929999999999893],trial4_65
[-1.3980999999999995],trial4_66
[-1.7434000000000083],trial4_67
[-2.393199999999993],trial4_68
[-2.7568000000000126],trial4_69
[-3.2775999999999925],trial4_70
[-0.6124999999999972],trial4_71
[-0.6127000000000038],trial4_72
[-0.7155000000000058],trial4_73
[-0.7149999999999892],trial4_74
[-0.5893000000000086],trial4_75
[-0.6908999999999992],trial4_76
[-0.5656000000000034],trial4_77
[-0.6779999999999973],trial4_78
[-0.5564999999999998],trial4_79
[-0.6565999999999974],trial4_80
[-0.5275000000000034],trial4_81
[-0.5250999999999948],trial4_82
[-0.5079000000000065],trial4_83
[-0.5488],trial4_84
[-0.49149999999998784],trial4_85
[-0.4853000000000094],trial4_86
[-0.5878999999999905],trial4_87
[-0.5208000000000084],trial4_88
[-0.48340000000000316],trial4_89
[-0.5743999999999971],trial4_90
[-0.879099999999994],trial4_91
[-1.3742000000000019],trial4_92
[-0.8548700000000053],trial4_93
[-0.8467299999999938],trial4_94
[-0.5819199999999967],trial4_95
[-0.6451899999999995],trial4_96
[-0.5032600000000116],trial4_97
[-0.44331999999999994],trial4_98
[-0.3230399999999918],trial4_99
[-0.3527300000000082],trial4_100
[-0.2505699999999962],trial4_101
[-0.2725499999999954],trial4_102
[-0.19780000000000086],trial4_103
[-0.20229000000000497],trial4_104
[-0.17215000000000202],trial4_105
[-0.11160999999999888],trial4_106
[0],trial5_5
[-0.011160000000003834],trial5_6
[-0.030400000000000205],trial5_7
[-0.037570000000002324],trial5_8
[-0.03962999999999539],trial5_9
[-0.0567400000000049],trial5_10
[-0.061469999999999914],trial5_11
[-0.057150000000000034],trial5_12
[-0.07652999999999821],trial5_13
[-0.07367999999999597],trial5_14
[-0.08087000000000444],trial5_15
[-0.11314000000000135],trial5_16
[-0.10624999999999574],trial5_17
[-0.12338000000000449],trial5_18
[-0.1461699999999979],trial5_19
[-0.17707999999999657],trial5_20
[-0.21636000000000166],trial5_21
[-0.3709300000000013],trial5_22
[-0.6231700000000018],trial5_23
[-0.5371099999999984],trial5_24
[-0.45060000000000144],trial5_25
[-0.3692299999999946],trial5_26
[-0.3168500000000023],trial5_27
[-0.26624000000000336],trial5_28
[-0.11902999999999508],trial5_29
[-0.04404000000000252],trial5_30
[0.03475999999999857],trial5_31
[0.10652999999999935],trial5_32
[0.2347999999999999],trial5_33
[0.28205000000000524],trial5_34
[0.35362999999999545],trial5_35
[0.4746799999999993],trial5_36
[0.6581700000000055],trial5_37
[0.6601999999999961],trial5_38
[0.7134800000000041],trial5_39
[0.8224899999999948],trial5_40
[0.8965999999999994],trial5_41
[0.994010000000003],trial5_42
[-0.12487000000000137],trial5_43
[-1.456620000000001],trial5_44
[-1.0722200000000015],trial5_45
[-0.8547099999999972],trial5_46
[-0.36986000000000274],trial5_47
[-0.11701999999999657],trial5_48
[0.18207999999999913],trial5_49
[0.4224800000000002],trial5_50
[0.6697800000000029],trial5_51
[1.2696399999999954],trial5_52
[1.3752800000000036],trial5_53
[1.785109999999996],trial5_54
[2.224650000000004],trial5_55
[2.7289500000000046],trial5_56
[4.23724],trial5_57
[4.78707],trial5_58
[6.815879999999993],trial5_59
[10.518720000000002],trial5_60
[13.117379999999997],trial5_61
[14.747100000000003],trial5_62
[12.394699999999986],trial5_63
[7.015500000000003],trial5_64
[5.583500000000015],trial5_65
[3.3438999999999908],trial5_66
[2.508100000000013],trial5_67
[2.1702999999999975],trial5_68
[1.4799999999999898],trial5_69
[1.3134000000000015],trial5_70
[1.0614999999999952],trial5_71
[0.7472000000000207],trial5_72
[0.4730999999999881],trial5_73
[0.3429999999999893],trial5_74
[0.2605000000000075],trial5_75
[0.09950000000000614],trial5_76
[-0.009900000000016007],trial5_77
[-0.11899999999999977],trial5_78
[-0.2126999999999839],trial5_79
[-0.31340000000000146],trial5_80
[-0.42600000000001614],trial5_81
[-0.5367999999999995],trial5_82
[-0.6859999999999786],trial5_83
[-0.8208000000000197],trial5_84
[-0.9946999999999946],trial5_85
[-1.4279999999999973],trial5_86
[-1.7472999999999956],trial5_87
[-1.842800000000011],trial5_88
[-2.2569000000000017],trial5_89
[-2.8187999999999818],trial5_90
[-4.600600000000014],trial5_91
[-4.835999999999984],trial5_92
[-7.782300000000006],trial5_93
[-4.801400000000001],trial5_94
[-3.2571000000000083],trial5_95
[-2.623199999999997],trial5_96
[-2.5792],trial5_97
[-3.241900000000001],trial5_98
[-2.5578000000000003],trial5_99
[-2.5478999999999985],trial5_100
[-3.062899999999999],trial5_101
[-3.222939999999994],trial5_102
[-3.641750000000002],trial5_103
[-3.554069999999996],trial5_104
[-3.831610000000012],trial5_105
[-3.4202899999999943],trial5_106
[-4.7319300000000055],trial5_107
[-4.8610399999999885],trial5_108
[-4.38609000000001],trial5_109
[-7.169019999999996],trial5_110
[-8.111739999999998],trial5_111
[-5.220320000000001],trial5_112
[-4.077959999999997],trial5_113
[-2.952930000000002],trial5_114
[-2.2659400000000005],trial5_115
[-1.5610199999999992],trial5_116
[-1.3125300000000024],trial5_117
[-1.1622599999999963],trial5_118
[-1.1541899999999998],trial5_119
[-0.8283400000000043],trial5_120
[-0.8815499999999972],trial5_121
[-0.7897700000000043],trial5_122
[-0.5516399999999955],trial5_123
[-0.6167700000000025],trial5_124
[-0.5389099999999978],trial5_125
[-0.40825000000000244],trial5_126
[-0.37331000000000003],trial5_127
[-0.4174999999999969],trial5_128
[-0.314860000000003],trial5_129
[-0.31484000000000023],trial5_130
[-0.2744699999999973],trial5_131
[-0.21929000000000087],trial5_132
[-0.1256200000000014],trial5_133
[-0.06229999999999691],trial5_134
[0.03556999999999988],trial5_135
[0],trial6_5
[0.5594000000000108],trial6_6
[0.2511000000000081],trial6_7
[0.1547999999999945],trial6_8
[0.10079999999999245],trial6_9
[0.05690000000001305],trial6_10
[0.028899999999993042],trial6_11
[0.005400000000008731],trial6_12
[-0.012300000000010414],trial6_13
[-0.026399999999995316],trial6_14
[-0.046799999999990405],trial6_15
[-0.050800000000009504],trial6_16
[-0.06030000000001223],trial6_17
[-0.07089999999999463],trial6_18
[-0.09530000000000882],trial6_19
[-0.09069999999999823],trial6_20
[-0.09619999999998186],trial6_21
[-0.10679999999999268],trial6_22
[-0.116800000000012],trial6_23
[-0.12350000000000705],trial6_24
[-0.15109999999998536],trial6_25
[-0.14110000000002287],trial6_26
[-0.14979999999999905],trial6_27
[-0.1599999999999966],trial6_28
[-0.17549999999999955],trial6_29
[-0.18359999999998422],trial6_30
[-0.21659999999999968],trial6_31
[-0.21250000000000568],trial6_32
[-0.22520000000000095],trial6_33
[-0.2400000000000091],trial6_34
[-0.29469999999997754],trial6_35
[-0.27780000000001337],trial6_36
[-0.3064999999999998],trial6_37
[-0.3386000000000138],trial6_38
[-0.37059999999999604],trial6_39
[-0.38579999999998904],trial6_40
[-0.41679999999999495],trial6_41
[-0.44950000000000045],trial6_42
[-0.5844000000000165],trial6_43
[-0.5646999999999878],trial6_44
[-0.7275999999999954],trial6_45
[-0.7188000000000159],trial6_46
[-0.8115999999999985],trial6_47
[-0.9584999999999866],trial6_48
[-1.1032000000000153],trial6_49
[-1.3412999999999897],trial6_50
[-1.6160000000000139],trial6_51
[-2.0108999999999924],trial6_52
[-2.6603999999999814],trial6_53
[-4.268100000000004],trial6_54
[-5.880500000000012],trial6_55
[-11.125599999999991],trial6_56
[-19.907200000000003],trial6_57
[-31.581910000000008],trial6_58
[-21.327309999999997],trial6_59
[-8.403729999999996],trial6_60
[-5.797370000000001],trial6_61
[-2.98001],trial6_62
[-2.1121599999999994],trial6_63
[-1.6057800000000029],trial6_64
[-1.3154199999999996],trial6_65
[-0.9570299999999996],trial6_66
[-0.759129999999999],trial6_67
[-0.6271100000000018],trial6_68
[-0.502799999999997],trial6_69
[-0.395660000000003],trial6_70
[-0.31500999999999735],trial6_71
[-0.24131000000000213],trial6_72
[-0.17714999999999748],trial6_73
[-0.11447000000000074],trial6_74
[-0.05852000000000146],trial6_75
[-0.005040000000001044],trial6_76
[0.05459000000000103],trial6_77
[0.10454000000000008],trial6_78
[0.15783000000000058],trial6_79
[0.2128799999999984],trial6_80
[0.274790000000003],trial6_81
[0.3384199999999993],trial6_82
[0.41621999999999915],trial6_83
[0.49250999999999934],trial6_84
[0.5752900000000025],trial6_85
[0.7613999999999983],trial6_86
[0.8403400000000012],trial6_87
[1.0035199999999982],trial6_88
[1.4523100000000007],trial6_89
[1.5939200000000007],trial6_90
[2.2726900000000008],trial6_91
[2.6907799999999966],trial6_92
[3.747410000000002],trial6_93
[5.4681599999999975],trial6_94
[10.736430000000006],trial6_95
[17.025150000000004],trial6_96
[27.26760999999999],trial6_97
[20.02313000000001],trial6_98
[11.83319999999999],trial6_99
[8.27539999999999],trial6_100
[4.052199999999999],trial6_101
[3.259600000000006],trial6_102
[1.9849000000000103],trial6_103
[1.5486999999999966],trial6_104
[1.2161999999999864],trial6_105
[1.0926000000000045],trial6_106
[0.7267999999999972],trial6_107
[0.5823000000000036],trial6_108
[0.4516000000000133],trial6_109
[0.35190000000000055],trial6_110
[0.25209999999998445],trial6_111
[0.17080000000001405],trial6_112
[0.09459999999998558],trial6_113
[0.02040000000002351],trial6_114
[-0.05910000000000082],trial6_115
[-0.14520000000001687],trial6_116
[-0.21860000000000923],trial6_117
[-0.32879999999997267],trial6_118
[-0.47160000000002356],trial6_119
[-0.4773999999999887],trial6_120
[-0.573599999999999],trial6_121
[-0.6906999999999925],trial6_122
[-0.9675000000000011],trial6_123
[-0.9941000000000031],trial6_124
[-1.4046000000000163],trial6_125
[-1.4639999999999986],trial6_126
[-1.825400000000002],trial6_127
[-2.5730999999999824],trial6_128
[-3.524300000000011],trial6_129
[-4.394800000000004],trial6_130
[-6.205399999999997],trial6_131
[-9.528300000000002],trial6_132
[-16.280199999999994],trial6_133
[-16.64841],trial6_134
[-13.609530000000007],trial6_135
[-10.503889999999991],trial6_136
[-8.344730000000006],trial6_137
[-4.644459999999995],trial6_138
[-3.352020000000003],trial6_139
